"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: "" PNC [[regrets]] its involvement "" in the deals , Chairman and Chief Executive Officer James Rohr said in a statement .<SPLIT>[[[[Sentence2]]]]: James Rohr , chairman and chief executive officer , said PNC regretted the incident .","[[[[Sentence1]]]]: "" PNC [[nonexistent]] its involvement "" in the deals , Chairman and Chief Executive Officer James Rohr said in a statement .<SPLIT>[[[[Sentence2]]]]: James Rohr , chairman and chief executive officer , said PNC regretted the incident .",0.002739548683166504,0.7051098346710205,1,0,1,48,"Successful"
"[[[[Sentence1]]]]: "" If we could do that throughout the world , we could end terrorism , "" he said .<SPLIT>[[[[Sentence2]]]]: This is a hospital that treats everybody as people , and if we could do that throughout the world , we could end terrorism . ""","[[[[Sentence1]]]]: "" If we could do that throughout the world , we could end terrorism , "" he said .<SPLIT>[[[[Sentence2]]]]: This is a hospital that treats everybody as people , and if we could do that throughout the world , we could end terrorism . """,0.9899983406066895,0.9899983406066895,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: She says the King County medical examiner 's office has [[confirmed]] the remains are human .<SPLIT>[[[[Sentence2]]]]: At 2 : 25 p.m. , the King County medical examiner confirmed the remains were human , Larson said .","[[[[Sentence1]]]]: She says the King County medical examiner 's office has [[upheld]] the remains are human .<SPLIT>[[[[Sentence2]]]]: At 2 : 25 p.m. , the King County medical examiner confirmed the remains were human , Larson said .",0.06652861833572388,0.8511327505111694,1,0,1,76,"Successful"
"[[[[Sentence1]]]]: For the full 12-month period ending June 30 , 2003 , advanced services lines for ADSL [[increased]] by 37 percent and cable modem connections increased by 75 percent .<SPLIT>[[[[Sentence2]]]]: For the 12-month period ending June 30 , high-speed lines installed in homes and businesses increased by 45 percent .","[[[[Sentence1]]]]: For the full 12-month period ending June 30 , 2003 , advanced services lines for ADSL [[widening]] by 37 percent and cable modem connections increased by 75 percent .<SPLIT>[[[[Sentence2]]]]: For the 12-month period ending June 30 , high-speed lines installed in homes and businesses increased by 45 percent .",0.03295975923538208,0.5654340982437134,0,1,0,85,"Successful"
"[[[[Sentence1]]]]: [[Hospitals]] and the Red Cross appealed to blood donors yesterday .<SPLIT>[[[[Sentence2]]]]: The Connecticut [[Hospital]] Association joined the Red Cross Monday in calling for more blood donors .","[[[[Sentence1]]]]: [[Sickbay]] and the Red Cross appealed to blood donors yesterday .<SPLIT>[[[[Sentence2]]]]: The Connecticut [[Hospitals]] Association joined the Red Cross Monday in calling for more blood donors .",0.0037679076194763184,0.6484682559967041,1,0,1,78,"Successful"
"[[[[Sentence1]]]]: Macugen [[dries]] up those blood vessels by blocking a protein in the [[body]] that [[promotes]] blood-vessel [[growth]] .<SPLIT>[[[[Sentence2]]]]: Macugen [[dries]] up those blood vessels by blocking a protein in the body called vascular endothelial growth factor that promotes blood vessel growth .","[[[[Sentence1]]]]: Macugen [[thickens]] up those blood vessels by blocking a protein in the [[entity]] that [[emboldened]] blood-vessel [[heighten]] .<SPLIT>[[[[Sentence2]]]]: Macugen [[disappears]] up those blood vessels by blocking a protein in the body called vascular endothelial growth factor that promotes blood vessel growth .",0.0023652315139770508,0.974233865737915,1,0,1,351,"Successful"
"[[[[Sentence1]]]]: She recently got the [[endorsement]] of the National Organization for Women and the National Women 's Political Caucus .<SPLIT>[[[[Sentence2]]]]: Moseley Braun has scored endorsements from the National Organization for Women and the National Women 's Political Caucus .","[[[[Sentence1]]]]: She recently got the [[concurred]] of the National Organization for Women and the National Women 's Political Caucus .<SPLIT>[[[[Sentence2]]]]: Moseley Braun has scored endorsements from the National Organization for Women and the National Women 's Political Caucus .",0.002468883991241455,0.9809472560882568,1,0,1,72,"Successful"
"[[[[Sentence1]]]]: I think he has to disembrace Putin and put him on notice that he is taking the country in the wrong direction , "" Soros said .<SPLIT>[[[[Sentence2]]]]: "" President Bush has to put Putin on notice that he is taking Russia in the wrong direction , "" Soros said .","[[[[Sentence1]]]]: I think he has to disembrace Putin and put him on notice that he is taking the country in the wrong direction , "" Soros said .<SPLIT>[[[[Sentence2]]]]: "" President Bush has to put Putin on notice that he is taking Russia in the wrong direction , "" Soros said .",0.9050877094268799,0.9050877094268799,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Sen. John Rockefeller , D-W.Va. , said that provision of the Senate bill [[undermined]] a basic tenet of [[Medicare]] .<SPLIT>[[[[Sentence2]]]]: Senator John D. [[Rockefeller]] IV , Democrat of West Virginia , said that provision of the Senate bill [[undermined]] a basic tenet of [[Medicare]] .","[[[[Sentence1]]]]: Sen. John Rockefeller , D-W.Va. , said that provision of the Senate bill [[embarrassed]] a basic tenet of [[Medicaid]] .<SPLIT>[[[[Sentence2]]]]: Senator John D. [[Carnegie]] IV , Democrat of West Virginia , said that provision of the Senate bill [[stymied]] a basic tenet of [[Hmo]] .",0.0016379952430725098,0.6248376965522766,1,0,1,135,"Successful"
"[[[[Sentence1]]]]: The GameCube , which badly underperformed expectations in the last fiscal year , trails both Sony 's PlayStation 2 and Microsoft Corp. ' s MSFT.O [[Xbox]] .<SPLIT>[[[[Sentence2]]]]: The GameCube , a major [[disappointment]] in the last fiscal year , [[trails]] both [[Sony]] 's PlayStation 2 and Microsoft ' [[Xbox]] .","[[[[Sentence1]]]]: The GameCube , which badly underperformed expectations in the last fiscal year , trails both Sony 's PlayStation 2 and Microsoft Corp. ' s MSFT.O [[Videogame]] .<SPLIT>[[[[Sentence2]]]]: The GameCube , a major [[unease]] in the last fiscal year , [[gasps]] both [[Playstation]] 's PlayStation 2 and Microsoft ' [[Sony]] .",0.00745469331741333,0.6737985610961914,1,0,1,147,"Successful"
"[[[[Sentence1]]]]: Before Thursday 's matinee , [[Baker]] called a clubhouse meeting , concerned that the controversy had distracted the Cubs .<SPLIT>[[[[Sentence2]]]]: Baker called a pregame meeting , believing the the corked-bat episode had distracted the team .","[[[[Sentence1]]]]: Before Thursday 's matinee , [[Boulanger]] called a clubhouse meeting , concerned that the controversy had distracted the Cubs .<SPLIT>[[[[Sentence2]]]]: Baker called a pregame meeting , believing the the corked-bat episode had distracted the team .",0.04357302188873291,0.9731796979904175,1,0,1,42,"Successful"
"[[[[Sentence1]]]]: State police said as many as 30 workers were [[trapped]] immediately after the garage collapsed .<SPLIT>[[[[Sentence2]]]]: As many as 30 people were believed to be trapped inside initially , the state police said .","[[[[Sentence1]]]]: State police said as many as 30 workers were [[cornered]] immediately after the garage collapsed .<SPLIT>[[[[Sentence2]]]]: As many as 30 people were believed to be trapped inside initially , the state police said .",0.08032041788101196,0.9026708006858826,1,0,1,69,"Successful"
"[[[[Sentence1]]]]: The Bush administration should make public the fact about Saudi Arabia 's [[complicity]] with terrorists rather than [[worry]] about offending the [[kingdom]] , lawmakers [[said]] Sunday .<SPLIT>[[[[Sentence2]]]]: The Bush administration should make public facts about purported Saudi Arabian complicity with terrorists rather than worry about [[offending]] the kingdom , several legislators said yesterday .","[[[[Sentence1]]]]: The Bush administration should make public the fact about Saudi Arabia 's [[accomplice]] with terrorists rather than [[scare]] about offending the [[brits]] , lawmakers [[indicated]] Sunday .<SPLIT>[[[[Sentence2]]]]: The Bush administration should make public facts about purported Saudi Arabian complicity with terrorists rather than worry about [[transgression]] the kingdom , several legislators said yesterday .",0.001692056655883789,0.5016810894012451,1,0,1,225,"Successful"
"[[[[Sentence1]]]]: The agent reported his contacts to Texas Department of Public Safety and told officers another legislator , Rep. Gabi Canales , D-Alice , they sought also was in Ardmore .<SPLIT>[[[[Sentence2]]]]: The agent reported his contacts to Texas law enforcement officials and [[told]] them another legislator being [[sought]] was in Ardmore .","[[[[Sentence1]]]]: The agent reported his contacts to Texas Department of Public Safety and told officers another legislator , Rep. Gabi Canales , D-Alice , they sought also was in Ardmore .<SPLIT>[[[[Sentence2]]]]: The agent reported his contacts to Texas law enforcement officials and [[notify]] them another legislator being [[longed]] was in Ardmore .",0.002594888210296631,0.8949816823005676,1,0,1,126,"Successful"
"[[[[Sentence1]]]]: "" These changes may affect a large number of existing Web pages , "" the statement continued .<SPLIT>[[[[Sentence2]]]]: Still , [[changes]] to IE "" may affect a large number of existing Web pages , "" according to the W3C 's notice .","[[[[Sentence1]]]]: "" These changes may affect a large number of existing Web pages , "" the statement continued .<SPLIT>[[[[Sentence2]]]]: Still , [[shifted]] to IE "" may affect a large number of existing Web pages , "" according to the W3C 's notice .",0.0030688047409057617,0.9331538677215576,1,0,1,64,"Successful"
"[[[[Sentence1]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , played up the [[danger]] and stressed the very grave threat that Britons were under and urged vigilance .<SPLIT>[[[[Sentence2]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , repeated his warning that Britons were under threat and urged vigilance .","[[[[Sentence1]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , played up the [[risque]] and stressed the very grave threat that Britons were under and urged vigilance .<SPLIT>[[[[Sentence2]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , repeated his warning that Britons were under threat and urged vigilance .",0.0032296180725097656,0.7427945137023926,1,0,1,67,"Successful"
"[[[[Sentence1]]]]: OPEC producers at a meeting on Wednesday are set to pressure independent oil exporters to contribute to the cartel 's next supply cut to allow for the return of Iraqi oil .<SPLIT>[[[[Sentence2]]]]: OPEC this week is set to pressure independent exporters to back the cartel 's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices .","[[[[Sentence1]]]]: OPEC producers at a meeting on Wednesday are set to pressure independent oil exporters to contribute to the cartel 's next supply cut to allow for the return of Iraqi oil .<SPLIT>[[[[Sentence2]]]]: OPEC this week is set to pressure independent exporters to back the cartel 's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices .",0.8552286624908447,0.8552286624908447,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The Democratic governor said the [[budget]] passed by the legislature May 9 would reduce or eliminate services to 5,800 developmentally disabled people .<SPLIT>[[[[Sentence2]]]]: The governor said budget cuts in mental health care would cut services to 5,800 developmentally disabled Missourians .","[[[[Sentence1]]]]: The Democratic governor said the [[estimating]] passed by the legislature May 9 would reduce or eliminate services to 5,800 developmentally disabled people .<SPLIT>[[[[Sentence2]]]]: The governor said budget cuts in mental health care would cut services to 5,800 developmentally disabled Missourians .",0.01816016435623169,0.9293330311775208,1,0,1,44,"Successful"
"[[[[Sentence1]]]]: "" [[The]] [[lies]] and [[deceptions]] from Saddam [[have]] been [[well]] [[documented]] over 12 [[years]] . ""<SPLIT>[[[[Sentence2]]]]: It has been [[well]] documented over 12 years of lies and deception from [[Saddam]] . ""","[[[[Sentence1]]]]: "" [[Both]] [[is]] and [[humiliations]] from Saddam [[did]] been [[equally]] [[document]] over 12 [[leto]] . ""<SPLIT>[[[[Sentence2]]]]: It has been [[opportune]] documented over 12 years of lies and deception from [[Iraqis]] . """,0.001980304718017578,0.5157871246337891,1,0,1,227,"Successful"
"[[[[Sentence1]]]]: Microsoft Corp. this week is [[releasing]] the second in a line of seven Microsoft Office Solution Accelerators for its [[suite]] .<SPLIT>[[[[Sentence2]]]]: Microsoft Monday [[released]] the second in a planned series of Solution Accelerators for its Office product lineup .","[[[[Sentence1]]]]: Microsoft Corp. this week is [[ridding]] the second in a line of seven Microsoft Office Solution Accelerators for its [[continuation]] .<SPLIT>[[[[Sentence2]]]]: Microsoft Monday [[published]] the second in a planned series of Solution Accelerators for its Office product lineup .",0.002357661724090576,0.7262033224105835,1,0,1,110,"Successful"
"[[[[Sentence1]]]]: Analyst Mike King of Banc of America Securities [[downgraded]] Genentech on Monday to a "" sell "" before the company [[released]] its statement on the colon-cancer research .<SPLIT>[[[[Sentence2]]]]: Indeed , analyst Mike King of Banc of America Securities downgraded Genentech yesterday to a "" sell "" before the company released its [[colon]] cancer news .","[[[[Sentence1]]]]: Analyst Mike King of Banc of America Securities [[disbanded]] Genentech on Monday to a "" sell "" before the company [[frees]] its statement on the colon-cancer research .<SPLIT>[[[[Sentence2]]]]: Indeed , analyst Mike King of Banc of America Securities downgraded Genentech yesterday to a "" sell "" before the company released its [[enema]] cancer news .",0.0024629831314086914,0.5528014898300171,1,0,1,100,"Successful"
"[[[[Sentence1]]]]: The four suspects are scheduled to appear in court Tuesday or Wednesday , [[said]] Philip Murgor , Kenya 's deputy public [[prosecutor]] .<SPLIT>[[[[Sentence2]]]]: [[All]] [[four]] are [[expected]] to [[appear]] in [[court]] Tuesday or [[Wednesday]] , he said .","[[[[Sentence1]]]]: The four suspects are scheduled to appear in court Tuesday or Wednesday , [[affirm]] Philip Murgor , Kenya 's deputy public [[accusers]] .<SPLIT>[[[[Sentence2]]]]: [[Each]] [[three]] are [[scheduled]] to [[emerges]] in [[judges]] Tuesday or [[Yesterday]] , he said .",0.003644227981567383,0.5313680768013,1,0,1,264,"Successful"
