"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: The camp hosts [[summer]] religious retreats for children and other events year-round , according to its Web site .<SPLIT>[[[[Sentence2]]]]: The Saint Sophia Camp hosts religious retreats for [[children]] during the summer months as well as other events year round , according to its Web site .","[[[[Sentence1]]]]: The camp hosts [[hsia]] religious retreats for children and other events year-round , according to its Web site .<SPLIT>[[[[Sentence2]]]]: The Saint Sophia Camp hosts religious retreats for [[enfants]] during the summer months as well as other events year round , according to its Web site .",0.0036278963088989258,0.671955943107605,1,0,1,82,"Successful"
"[[[[Sentence1]]]]: In Uganda , the Rev Jackson Turyagyenda , an Anglican spokesman , said his church was "" very [[disappointed]] "" .<SPLIT>[[[[Sentence2]]]]: In Uganda , Anglican spokesman Jackson Turyagyenda said the church was "" very [[disappointed]] "" .","[[[[Sentence1]]]]: In Uganda , the Rev Jackson Turyagyenda , an Anglican spokesman , said his church was "" very [[despondent]] "" .<SPLIT>[[[[Sentence2]]]]: In Uganda , Anglican spokesman Jackson Turyagyenda said the church was "" very [[foiled]] "" .",0.002831876277923584,0.7179117202758789,1,0,1,88,"Successful"
"[[[[Sentence1]]]]: His family and friends said he had travelled to the region for a cultural visit .<SPLIT>[[[[Sentence2]]]]: [[Family]] and friends of the west Belfast man insist he was in the [[West]] Bank on a "" [[cultural]] [[visit]] "" .","[[[[Sentence1]]]]: His family and friends said he had travelled to the region for a cultural visit .<SPLIT>[[[[Sentence2]]]]: [[Housework]] and friends of the west Belfast man insist he was in the [[Ouest]] Bank on a "" [[multicultural]] [[sightseeing]] "" .",0.004289865493774414,0.5645291805267334,1,0,1,91,"Successful"
"[[[[Sentence1]]]]: All of a sudden , its like a bullet went through them its like a state of [[shock]] .<SPLIT>[[[[Sentence2]]]]: "" All of a [[sudden]] , it 's like a bullet went through them - it 's like a state of [[shock]] .","[[[[Sentence1]]]]: All of a sudden , its like a bullet went through them its like a state of [[aghast]] .<SPLIT>[[[[Sentence2]]]]: "" All of a [[unanticipated]] , it 's like a bullet went through them - it 's like a state of [[damper]] .",0.003475010395050049,0.5136516094207764,1,0,1,77,"Successful"
"[[[[Sentence1]]]]: On Monday during an annual biotechnology [[meeting]] in Washington , President Bush criticized Europe for aggravating hunger in Africa by closing its markets to genetically modified food .<SPLIT>[[[[Sentence2]]]]: President Bush on Monday accused Europe of aggravating hunger in Africa by closing its markets to genetically modified food .","[[[[Sentence1]]]]: On Monday during an annual biotechnology [[confrontations]] in Washington , President Bush criticized Europe for aggravating hunger in Africa by closing its markets to genetically modified food .<SPLIT>[[[[Sentence2]]]]: President Bush on Monday accused Europe of aggravating hunger in Africa by closing its markets to genetically modified food .",0.009432017803192139,0.6376904249191284,1,0,1,62,"Successful"
"[[[[Sentence1]]]]: The union had not yet revealed which chain would be targeted .<SPLIT>[[[[Sentence2]]]]: The union said it would [[reveal]] [[later]] which chain would be targeted .","[[[[Sentence1]]]]: The union had not yet revealed which chain would be targeted .<SPLIT>[[[[Sentence2]]]]: The union said it would [[unmask]] [[again]] which chain would be targeted .",0.004401206970214844,0.9774649739265442,1,0,1,77,"Successful"
"[[[[Sentence1]]]]: The technology-laced Nasdaq Composite [[Index]] [[added]] 11.98 points , or 0.72 percent , to 1,680.42 .<SPLIT>[[[[Sentence2]]]]: The [[broader]] [[Standard]] & [[Poor]] 's 500 [[Index]] .SPX was off 1.07 [[points]] , or 0.11 [[percent]] , at 1,010.59 .","[[[[Sentence1]]]]: The technology-laced Nasdaq Composite [[Indicator]] [[adds]] 11.98 points , or 0.72 percent , to 1,680.42 .<SPLIT>[[[[Sentence2]]]]: The [[large]] [[Criterion]] & [[Rotten]] 's 500 [[Indexed]] .SPX was off 1.07 [[outposts]] , or 0.11 [[n]] , at 1,010.59 .",0.006894409656524658,0.0242692232131958,0,0,0,279,"Failed"
"[[[[Sentence1]]]]: Casteen [[has]] been under pressure from Gov. Mark R. Warner and other state officials to do whatever he could to [[protect]] Virginia Tech 's athletic viability .<SPLIT>[[[[Sentence2]]]]: Virginia Gov. Mark R. Warner has been urging other state officials to do whatever they could to protect Virginia Tech 's interests .","[[[[Sentence1]]]]: Casteen [[did]] been under pressure from Gov. Mark R. Warner and other state officials to do whatever he could to [[warranty]] Virginia Tech 's athletic viability .<SPLIT>[[[[Sentence2]]]]: Virginia Gov. Mark R. Warner has been urging other state officials to do whatever they could to protect Virginia Tech 's interests .",0.015785694122314453,0.9584510922431946,1,0,1,101,"Successful"
"[[[[Sentence1]]]]: Intel Corp. narrowed its second-quarter revenue forecast Thursday , saying sales of microprocessors were at the high end of normal while demand for communications chips remained [[soft]] .<SPLIT>[[[[Sentence2]]]]: Intel Corp. , the world 's biggest semiconductor maker , narrowed its second-quarter sales forecast as demand for microprocessors is reaching the high end of the company 's expectations .","[[[[Sentence1]]]]: Intel Corp. narrowed its second-quarter revenue forecast Thursday , saying sales of microprocessors were at the high end of normal while demand for communications chips remained [[pliable]] .<SPLIT>[[[[Sentence2]]]]: Intel Corp. , the world 's biggest semiconductor maker , narrowed its second-quarter sales forecast as demand for microprocessors is reaching the high end of the company 's expectations .",0.020318031311035156,0.8035629391670227,0,1,0,60,"Successful"
"[[[[Sentence1]]]]: He met members of the nation 's biggest business lobby and was quoted as saying he wanted China to adopt flexible trade and foreign exchange policies .<SPLIT>[[[[Sentence2]]]]: Japan 's business lobby quoted Snow as saying he wanted China to be flexible on its trade and foreign exchange policies .","[[[[Sentence1]]]]: He met members of the nation 's biggest business lobby and was quoted as saying he wanted China to adopt flexible trade and foreign exchange policies .<SPLIT>[[[[Sentence2]]]]: Japan 's business lobby quoted Snow as saying he wanted China to be flexible on its trade and foreign exchange policies .",0.988286018371582,0.988286018371582,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The [[subject]] was scarcely mentioned in his [[campaign]] , or in the national security [[strategy]] that is his administration 's bible .<SPLIT>[[[[Sentence2]]]]: The subject was scarcely mentioned in his 2000 campaign , or in his administration 's [[national]] [[security]] strategy .","[[[[Sentence1]]]]: The [[facet]] was scarcely mentioned in his [[kamp]] , or in the national security [[practices]] that is his administration 's bible .<SPLIT>[[[[Sentence2]]]]: The subject was scarcely mentioned in his 2000 campaign , or in his administration 's [[nationwide]] [[guaranty]] strategy .",0.0031032562255859375,0.8199154138565063,1,0,1,110,"Successful"
"[[[[Sentence1]]]]: "" [[It]] is about a third of what [[I]] owe in the world , "" he told [[reporters]] .<SPLIT>[[[[Sentence2]]]]: [[It]] ain 't [[coming]] to me , but it 's only about a third of what I owe in the world .","[[[[Sentence1]]]]: "" [[His]] is about a third of what [[me]] owe in the world , "" he told [[news]] .<SPLIT>[[[[Sentence2]]]]: [[His]] ain 't [[be]] to me , but it 's only about a third of what I owe in the world .",0.021244168281555176,0.7844880819320679,0,1,0,60,"Successful"
"[[[[Sentence1]]]]: The House barely had the necessary 100 members present for a quorum .<SPLIT>[[[[Sentence2]]]]: A hundred House members are needed for a quorum .","[[[[Sentence1]]]]: The House barely had the necessary 100 members present for a quorum .<SPLIT>[[[[Sentence2]]]]: A hundred House members are needed for a quorum .",0.9927340149879456,0.9927340149879456,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: The Agriculture Department already has issued a recall for 10,410 pounds of beef slaughtered Dec. 9 at Vern 's Moses Lake Meat Co. in Moses Lake , Wash .<SPLIT>[[[[Sentence2]]]]: The Agriculture Department already has issued a recall for beef slaughtered along with the infected cow Dec. 9 at a meat company in Moses Lake , Wash .","[[[[Sentence1]]]]: The Agriculture Department already has issued a recall for 10,410 pounds of beef slaughtered Dec. 9 at Vern 's Moses Lake Meat Co. in Moses Lake , Wash .<SPLIT>[[[[Sentence2]]]]: The Agriculture Department already has issued a recall for beef slaughtered along with the infected cow Dec. 9 at a meat company in Moses Lake , Wash .",0.7639353275299072,0.7639353275299072,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: "" The SEC believes that Lay has personal knowledge of [[several]] matters under investigation , "" the commission [[said]] in the suit .<SPLIT>[[[[Sentence2]]]]: "" The commission 's staff believes that Lay has personal knowledge of [[several]] matters under investigation , "" the SEC said .","[[[[Sentence1]]]]: "" The SEC believes that Lay has personal knowledge of [[many]] matters under investigation , "" the commission [[avowed]] in the suit .<SPLIT>[[[[Sentence2]]]]: "" The commission 's staff believes that Lay has personal knowledge of [[sundry]] matters under investigation , "" the SEC said .",0.0035300254821777344,0.7818118333816528,1,0,1,161,"Successful"
"[[[[Sentence1]]]]: Im [[very]] [[proud]] of the [[citizens]] of this [[state]] , [[said]] [[Gov]]. [[John]] Baldacci , a casino [[foe]] .<SPLIT>[[[[Sentence2]]]]: "" I ´ m [[very]] [[proud]] of the [[citizens]] of this [[state]] , "" [[Gov]]. John Baldacci [[said]] after [[votes]] from [[Tuesday]] ´ s [[referendum]] were [[counted]] .","[[[[Sentence1]]]]: Im [[rather]] [[welcome]] of the [[locals]] of this [[states]] , [[testified]] [[Officials]]. [[Johns]] Baldacci , a casino [[competitor]] .<SPLIT>[[[[Sentence2]]]]: "" I ´ m [[markedly]] [[pleased]] of the [[dwellers]] of this [[estado]] , "" [[Employee]]. John Baldacci [[asserted]] after [[referendum]] from [[Fridays]] ´ s [[poll]] were [[calculates]] .",0.010259866714477539,0.23445260524749756,0,0,0,574,"Failed"
"[[[[Sentence1]]]]: Huge fires in Arizona and Colorado [[scorched]] [[forests]] where portions of projects meant to reduce the fire threat were tied up in appeals .<SPLIT>[[[[Sentence2]]]]: Huge fires in [[Arizona]] and [[Colorado]] [[scorched]] [[forests]] in areas where thinning projects had meant to reduce the fire threat , but were tied up in appeals , Bush [[said]] .","[[[[Sentence1]]]]: Huge fires in Arizona and Colorado [[bulldozed]] [[antlers]] where portions of projects meant to reduce the fire threat were tied up in appeals .<SPLIT>[[[[Sentence2]]]]: Huge fires in [[Nevada]] and [[Greeley]] [[ablaze]] [[wald]] in areas where thinning projects had meant to reduce the fire threat , but were tied up in appeals , Bush [[avowed]] .",0.0027565956115722656,0.5294216871261597,1,0,1,356,"Successful"
"[[[[Sentence1]]]]: "" Each institution helped Enron mislead its [[investors]] by characterizing what were essentially loan proceeds as cash from operating activities , "" the SEC said in a [[statement]] .<SPLIT>[[[[Sentence2]]]]: The SEC said [[each]] bank helped Enron [[mislead]] investors by characterizing "" what were [[essentially]] loan proceeds "" as [[cash]] from [[operating]] [[activities]] .","[[[[Sentence1]]]]: "" Each institution helped Enron mislead its [[invert]] by characterizing what were essentially loan proceeds as cash from operating activities , "" the SEC said in a [[declaration]] .<SPLIT>[[[[Sentence2]]]]: The SEC said [[both]] bank helped Enron [[specious]] investors by characterizing "" what were [[actually]] loan proceeds "" as [[currencies]] from [[functions]] [[measuring]] .",0.002986431121826172,0.5053185224533081,1,0,1,296,"Successful"
"[[[[Sentence1]]]]: When Olvera-Carrera was moved to the bus , [[Perez]] [[said]] the officers dragged him across the [[ground]] .<SPLIT>[[[[Sentence2]]]]: When Olvera-Carrera was moved to the bus , the officers dragged his paralyzed body across the [[ground]] , Perez said .","[[[[Sentence1]]]]: When Olvera-Carrera was moved to the bus , [[Peres]] [[avowed]] the officers dragged him across the [[raison]] .<SPLIT>[[[[Sentence2]]]]: When Olvera-Carrera was moved to the bus , the officers dragged his paralyzed body across the [[grounds]] , Perez said .",0.008012056350708008,0.5715667009353638,1,0,1,145,"Successful"
"[[[[Sentence1]]]]: The MTA will not [[discuss]] the matter because of pending litigation .<SPLIT>[[[[Sentence2]]]]: MTA spokeswoman Marisa Baldeo Sunday night declined to discuss the matter [[because]] of the pending litigation .","[[[[Sentence1]]]]: The MTA will not [[browse]] the matter because of pending litigation .<SPLIT>[[[[Sentence2]]]]: MTA spokeswoman Marisa Baldeo Sunday night declined to discuss the matter [[for]] of the pending litigation .",0.00780332088470459,0.8082681894302368,1,0,1,75,"Successful"
"[[[[Sentence1]]]]: "" Enron company executives engaged in widespread and [[pervasive]] fraud , "" [[prosecutor]] Samuel Buell told the Associated Press .<SPLIT>[[[[Sentence2]]]]: "" Enron company executives engaged in widespread and pervasive [[fraud]] to [[manipulate]] the company 's earnings results , "" Buell said .","[[[[Sentence1]]]]: "" Enron company executives engaged in widespread and [[predominant]] fraud , "" [[prosecutors]] Samuel Buell told the Associated Press .<SPLIT>[[[[Sentence2]]]]: "" Enron company executives engaged in widespread and pervasive [[falsehood]] to [[processing]] the company 's earnings results , "" Buell said .",0.017225563526153564,0.5352494716644287,0,1,0,130,"Successful"
"[[[[Sentence1]]]]: It features clasped hands and a peace pipe overlapping a hatchet .<SPLIT>[[[[Sentence2]]]]: Above the clasped hands is a tomahawk crossed by a peace pipe , signifying peace .","[[[[Sentence1]]]]: It features clasped hands and a peace pipe overlapping a hatchet .<SPLIT>[[[[Sentence2]]]]: Above the clasped hands is a tomahawk crossed by a peace pipe , signifying peace .",0.8469536304473877,0.8469536304473877,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: [[The]] [[industry]] 's [[largest]] association is [[urging]] its members not call the more than 50 million home and [[cellular]] numbers on the list .<SPLIT>[[[[Sentence2]]]]: Meantime , the Direct Marketing Association said its members should not call the [[nearly]] 51 million numbers on the list .","[[[[Sentence1]]]]: [[Both]] [[industrialists]] 's [[biggest]] association is [[called]] its members not call the more than 50 million home and [[telefono]] numbers on the list .<SPLIT>[[[[Sentence2]]]]: Meantime , the Direct Marketing Association said its members should not call the [[intently]] 51 million numbers on the list .",0.008524894714355469,0.714064359664917,1,0,1,182,"Successful"
